URL,Title,Brand,SKU Density,Size Options,Color Options,Availability,DeliveryEstimate,Seller,Price,Rating,Number of Ratings,Platform,Scraped On
https://www.flipkart.com/jqr-vera-running-shoes-women/p/itmf889f7154fe28?pid=SHOHAY2FZE2ZMBMR&lid=LSTSHOHAY2FZE2ZMBMRGKD2EY&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_4&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOHAY2FZE2ZMBMR.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"VERA Running Shoes For Women  (Purple , 4)",JQR,9,6,3,In stock,"26 Jun, Thursday",JQRSports4.3,"₹1,359",4.4,,flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-stylish-pink-casual-sneakers-women/p/itm44ed88773a332?pid=SHOGUZCZAJGCAQHN&lid=LSTSHOGUZCZAJGCAQHNIITOYI&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_5&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22cwGmNZiQTb5fXY3rHpMsYU-AhhIDHIPeuvfpyMw9c49A%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Stylish Pink Casual Sneakers For Women  (Pink , 4)",MEGPAR,9,6,3,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,3.9,"29,418 ratings and 1,151 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-white-new-stylish-look-comfortable-casual-shoes-womens-girls-sneakers-women/p/itm67c7dfd10843b?pid=SHOGMWZ2HG7AYY4J&lid=LSTSHOGMWZ2HG7AYY4JNSHK3T&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_6&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22eiadXyZQCf1DDDVzwtZzAji0wc_TR2CLisejKb4r6opg%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"White New Stylish Look Comfortable Casual Shoes Womens And Girls Sneakers For Women  (Black, White , 4)",MEGPAR,9,6,3,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,3.9,"29,418 ratings and 1,151 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/jqr-gemini-running-shoes-women/p/itm65be18a6d9abe?pid=SHOHAY2HKKS5KMYT&lid=LSTSHOHAY2HKKS5KMYTSL2OYX&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_7&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOHAY2HKKS5KMYT.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"GEMINI Running Shoes For Women  (Purple , 4)",JQR,8,6,2,In stock,"26 Jun, Thursday",JQRSports4.3,"₹1,104",3.9,,flipkart,"23 Jun, Monday"
https://www.flipkart.com/jm-looks-women/p/itm1e446d52b0724?pid=SHOH938HUSEZHW5N&lid=LSTSHOH938HUSEZHW5NXBNBJZ&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&spotlightTagId=default_TrendingId_osp%2Fiko&srno=s_1_8&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOH938HUSEZHW5N.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"For Women  (Olive , 7)",jm looks,10,7,3,In stock,"26 Jun, Thursday",Jmlooks4.1,"₹1,257",5,3 ratings and 0 reviews,flipkart,"23 Jun, Monday"
https://www.flipkart.com/roadster-loafers-women/p/itm29acd49e28e2b?pid=SHOHBHCAFJZD9HAA&lid=LSTSHOHBHCAFJZD9HAABQGWTY&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_9&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOHBHCAFJZD9HAA.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Loafers For Women  (White , 6)",Roadster,9,7,2,In stock,"26 Jun, Thursday",EVERLY SS3.8,"₹1,599",4.4,,flipkart,"23 Jun, Monday"
https://www.flipkart.com/vokline-sports-shoes-trekking-shoes-running-shoes-gym-shoes-women-walking/p/itmbe07395df9ca1?pid=SHOGKRMTAHHJPHU2&lid=LSTSHOGKRMTAHHJPHU2AARVBQ&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_10&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOGKRMTAHHJPHU2.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Vokline Sports shoes,trekking shoes, Running shoes,gym shoes For Women Walking Shoes For Women  (Multicolor , 7)",Vokline,10,5,5,In stock,"26 Jun, Thursday",EVOKNIT SPORTS SHOES3.7,₹367,4.1,"1,29,309 ratings and 7,666 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-white-new-stylish-look-comfortable-casual-shoes-womens-girls-sneakers-women/p/itmd173431a17f6c?pid=SHOGMG379VZFUFZJ&lid=LSTSHOGMG379VZFUFZJGMVTFV&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_11&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22etGH3qq0zWJrowcYQEo4x3ZUs5heNDymLeMYegXsqmeQ%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"White New Stylish Look Comfortable Casual Shoes Womens And Girls Sneakers For Women  (White , 4)",MEGPAR,9,6,3,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,3.9,"29,418 ratings and 1,151 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-stylish-pink-casual-sneakers-women/p/itm44ed88773a332?pid=SHOGUZCZAYDHR3FM&lid=LSTSHOGUZCZAYDHR3FMVK1ZEN&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_12&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22eqgLU0JgG5LDuQJOyfJUKdTM94PUx2oQkTkhQBIxyPeQ%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Stylish Pink Casual Sneakers For Women  (Pink , 5)",MEGPAR,9,6,3,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,3.9,"29,418 ratings and 1,151 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/bersache-sneaker-loafers-casual-extra-comfort-sneakers-women/p/itm1cfb623f1f244?pid=SHOHFPVZNWGUGWXN&lid=LSTSHOHFPVZNWGUGWXNSE7PN9&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_13&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOHFPVZNWGUGWXN.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Bersache Sneaker, Loafers ,Casual With Extra Comfort Sneakers Sneakers For Women  (White , 5)",BERSACHE,9,6,3,In stock,"26 Jun, Thursday",ORICUMFOOTWEAR3.8,₹678,3.9,417 ratings and 26 reviews,flipkart,"23 Jun, Monday"
https://www.flipkart.com/redtape-super-sneakers-women-low-cut-casual-style-breathable-comfort-casuals/p/itm70480d2017d9d?pid=SHOHB2GYZBGHYTQP&lid=LSTSHOHB2GYZBGHYTQPVDOCTX&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_14&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOHB2GYZBGHYTQP.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Super Sneakers for Women | Low-Cut Casual Style, Breathable Comfort Casuals For Women  (White, Purple , 3)",REDTAPE,9,6,3,In stock,"26 Jun, Thursday",REDTAPELIMITED4.6,"₹1,079",4.4,890 ratings and 69 reviews,flipkart,"23 Jun, Monday"
https://www.flipkart.com/jqr-alicee-running-shoes-women/p/itm4ff63de297b6f?pid=SHOHAY2FJGFWPX2S&lid=LSTSHOHAY2FJGFWPX2S6JVNRN&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_15&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOHAY2FJGFWPX2S.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"ALICEE Running Shoes For Women  (Green , 4)",JQR,9,6,3,In stock,"26 Jun, Thursday",JQRSports4.3,"₹1,274",4.2,,flipkart,"23 Jun, Monday"
https://www.flipkart.com/k-footlance-stylish-walking-partywear-sneakers-casual-shoes-women/p/itm9092b85991653?pid=SHOGJ2W89XZEDHUZ&lid=LSTSHOGJ2W89XZEDHUZC5ESAV&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_16&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOGJ2W89XZEDHUZ.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Stylish Walking Partywear Sneakers Casual Shoes Walking Shoes For Women  (Purple , 6)",K' Footlance,13,7,6,In stock,"26 Jun, Thursday",KFOOTLANCE3.5,₹403,3.9,"11,725 ratings and 614 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-white-new-stylish-look-comfortable-casual-shoes-womens-girls-sneakers-women/p/itm715fad75b6725?pid=SHOGUJZUQ4EFTEUV&lid=LSTSHOGUJZUQ4EFTEUVOF1DYR&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_17&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22dOZa0nQAd8_Wh4BQJSmenM9_2crfNaJx7VNh-SC12sCA%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Megpar White New Stylish Look Comfortable Casual Shoes Womens And Girls Sneakers For Women  (Black, White , 4)",MEGPAR,8,6,2,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,3.9,"6,378 ratings and 226 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-stylish-sneakers-women/p/itm9cea614d06f9e?pid=SHOGE6CUU8ASBVBH&lid=LSTSHOGE6CUU8ASBVBHCZNULK&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_18&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22c9n6vVN578wVHILn6_bqiiocqsEYq2BUIowkPmAqcDkA%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Stylish Sneakers For Women  (White , 7)",MEGPAR,0,0,0,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,4,"3,242 ratings and 136 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/layasa-colorblock-flat-sneakers-ultra-soft-cushion-lace-up-all-day-comfort-shoes-women/p/itmc9eea4259b1be?pid=SHOH7RHQHQ5FYTZT&lid=LSTSHOH7RHQHQ5FYTZTRECYOT&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_19&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOH7RHQHQ5FYTZT.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Colorblock Flat Sneakers with Ultra Soft Cushion Lace-Up All-Day Comfort Shoes| Sneakers For Women  (White , 4)",Layasa,12,6,6,In stock,"26 Jun, Thursday",LEVELINTERNATIONAL3.9,₹500,4,"1,232 ratings and 76 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-sneakers-women/p/itm39def8d37af79?pid=SHOH96HYCQDHFGUT&lid=LSTSHOH96HYCQDHFGUTVBFCLP&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_21&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22e0mKiU1-O1LVK8mPzICX7SkB7gS22A2YG3_gJKsKC8Fw%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Sneakers For Women  (Blue , 4)",MEGPAR,9,6,3,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,3.9,"2,223 ratings and 62 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-stylish-sneakers-women/p/itm9cea614d06f9e?pid=SHOGE6CUVZZXBXEJ&lid=LSTSHOGE6CUVZZXBXEJ4CF2IX&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_22&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22fCF-dmQdDwRUsBOTMNzuzw-Ebn9SO20ToXQOjTOgYJHA%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Stylish Sneakers For Women  (Black , 4)",MEGPAR,0,0,0,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,4,"3,242 ratings and 136 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/redtape-casual-sneaker-shoes-women-classic-rounded-toe-pampering-cushioned-casuals/p/itm53f9b2b22ea13?pid=SHOH22A9XMCJPJME&lid=LSTSHOH22A9XMCJPJMEDBHOR4&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_23&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOH22A9XMCJPJME.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Casual Sneaker Shoes for Women | Classic Rounded Toe & Pampering Cushioned Casuals For Women  (White, Purple , 6)",REDTAPE,13,6,7,In stock,"26 Jun, Thursday",REDTAPELIMITED4.6,"₹1,179",4.3,"2,982 ratings and 196 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/deals4you-sneakers-women/p/itmdb5963e0c37f3?pid=SHOGHNB8ZCTYGFEF&lid=LSTSHOGHNB8ZCTYGFEFVSO3SJ&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_24&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOGHNB8ZCTYGFEF.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Sneakers For Women  (Beige , 7)",Deals4you,13,7,6,In stock,"26 Jun, Thursday",Deals4youFootwear3.8,₹498,3.9,"62,993 ratings and 3,784 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/fabbmate-trendy-sports-shoes-women-s-running-walking-memory-foam-running-women/p/itmc5814f4e2a802?pid=SHOGH3YUZDZYEJ5Q&lid=LSTSHOGH3YUZDZYEJ5Q1PSPNZ&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&spotlightTagId=default_BestsellerId_osp%2Fiko&srno=s_1_25&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOGH3YUZDZYEJ5Q.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Fabbmate Trendy Sports Shoes for Women's Running,Walking with Memory Foam Running Shoes For Women  (Purple , 7)",Fabbmate,11,5,6,In stock,"26 Jun, Thursday",Fabbmate3.9,₹378,4,"1,15,465 ratings and 5,104 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/redtape-women-s-lifestyle-sneakers-effortless-style-meets-comfort-casuals-women/p/itmd557207d2f525?pid=SHOHBKA5DAZ7ZKAW&lid=LSTSHOHBKA5DAZ7ZKAWQYZ2PV&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_26&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOHBKA5DAZ7ZKAW.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Women's Lifestyle Sneakers | Effortless Style Meets Comfort Casuals For Women  (White, Blue , 5)",REDTAPE,9,6,3,In stock,"26 Jun, Thursday",REDTAPELIMITED4.6,"₹1,079",4.4,890 ratings and 69 reviews,flipkart,"23 Jun, Monday"
https://www.flipkart.com/vokline-walking-shoes-women/p/itmbe07395df9ca1?pid=SHOGKRMTPMVHX4EA&lid=LSTSHOGKRMTPMVHX4EAJMMBJZ&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_27&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22elv7Cg6_rCkDbw8XkvHlKT9tfD82orSl6vdJWOtQje5w%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Walking Shoes For Women  (Purple , 6)",Vokline,10,5,5,In stock,"26 Jun, Thursday",EVOKNIT SPORTS SHOES3.7,₹367,4.1,"1,29,309 ratings and 7,666 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/rowlans-100-comfortable-durable-lightweight-casualshoes-sportsshoes-dailyuse-sneakers-women/p/itm6a881cc968fa0?pid=SHOGSN32JNYTPXX4&lid=LSTSHOGSN32JNYTPXX4ALJM04&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_28&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22cUtzmtWQOVv0SccUdAUHZlws3yhitLCePl8Jpq6vZBMA%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"100% comfortable/durable/lightweight/casualshoes/sportsshoes/dailyuse Sneakers For Women  (Tan , 6)",Rowlans,0,0,0,In stock,"26 Jun, Thursday",DIZARO3.6,₹499,4,"3,293 ratings and 185 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/fabbmate-trendy-memory-foam-walking-running-shoes-women/p/itmc5814f4e2a802?pid=SHOGH3Y26FSPPRQT&lid=LSTSHOGH3Y26FSPPRQTDN10J5&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&spotlightTagId=default_BestsellerId_osp%2Fiko&srno=s_1_29&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOGH3Y26FSPPRQT.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Fabbmate Trendy Memory Foam Walking Running Shoes For Women  (Purple , 5)",Fabbmate,11,5,6,In stock,"26 Jun, Thursday",Fabbmate3.9,₹378,4,"1,15,465 ratings and 5,104 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/overstar-stylish-comfortable-chunkey-sneaker-casual-shoes-sneakers-women-s-girls-women/p/itm9b070d2419fe3?pid=SHOHD2NKKH6T2MQH&lid=LSTSHOHD2NKKH6T2MQH4PZS9S&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_30&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOHD2NKKH6T2MQH.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Stylish Comfortable Chunkey Sneaker Casual Shoes Sneakers For Women's & Girls Sneakers For Women  (Purple , 8)",overstar,0,0,0,In stock,"26 Jun, Thursday",Stylyo3.3,₹457,4,,flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-white-new-stylish-look-comfortable-casual-shoes-womens-girls-sneakers-women/p/itmb139149b45ae2?pid=SHOGZNHU7Y5DFZJ7&lid=LSTSHOGZNHU7Y5DFZJ7LJYOIO&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_31&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22fFxwRjQKLrzxvEjlBb0QF0857o8uDq9XoxXciyuWLkHg%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"White New Stylish Look Comfortable Casual Shoes Womens And Girls Sneakers For Women  (White , 8)",MEGPAR,9,6,3,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,3.9,"2,223 ratings and 62 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-sneakers-women/p/itm715fad75b6725?pid=SHOGUJZU4UQ9B54Y&lid=LSTSHOGUJZU4UQ9B54YEI8ZLI&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_32&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22ftQHKbKdjvNBAIz8JqwUrXHxiKPy_lEi4bvuX-tIdegw%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Sneakers For Women  (Black, White , 8)",MEGPAR,8,6,2,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,3.9,"6,378 ratings and 226 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/liberty-leap7x-boster-l2e-sports-slip-on-knitted-upper-eva-sole-comfortable-walking-shoes-women/p/itm010f45b5bfb8a?pid=SHOGYRFMAQAUPRGH&lid=LSTSHOGYRFMAQAUPRGH6DUZ7O&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_33&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOGYRFMAQAUPRGH.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"LEAP7X BOSTER-L2E Sports Slip-on With Knitted Upper & EVA Sole | Comfortable Walking Shoes For Women  (Pink , 6.5)",LIBERTY,9,7,2,In stock,"26 Jun, Thursday",LIBERTYSHOESLTD4.3,"₹1,223",4.2,"1,141 ratings and 53 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/redtape-athleisure-shoes-women-cultured-round-toe-shape-cushioning-technology-walking/p/itmdfd9802a9ebda?pid=SHOH6ZSTZH9ZQ73H&lid=LSTSHOH6ZSTZH9ZQ73HUYDJY0&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_34&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOH6ZSTZH9ZQ73H.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Athleisure Shoes for Women | Cultured Round-Toe Shape & Cushioning Technology Walking Shoes For Women  (Pink, Off White , 4)",REDTAPE,8,6,2,In stock,"26 Jun, Thursday",REDTAPELIMITED4.6,"₹1,291",4.4,"1,661 ratings and 109 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/birde-premium-memory-foam-comfortable-stylish-lightweight-bellies-women/p/itmbb4dbcf7cf4f9?pid=SHOGQ7GRTDKZYVXQ&lid=LSTSHOGQ7GRTDKZYVXQNUKUIO&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_35&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOGQ7GRTDKZYVXQ.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Premium Memory Foam Comfortable Stylish LightWeight Bellies For Women  (Pink , 8)",Birde,11,8,3,In stock,"26 Jun, Thursday",Auvio3.8,₹407,4.1,"39,483 ratings and 1,947 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/roadster-sneakers-women/p/itm2522e5109bb75?pid=SHOHCZCF8UG4GGCU&lid=LSTSHOHCZCF8UG4GGCUXAUDMD&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_36&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOHCZCF8UG4GGCU.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Sneakers For Women  (White , 6)",Roadster,13,7,6,In stock,"28 Jun, Saturday",Earthstepfashions(Not Enough Ratings),₹999,3.5,,flipkart,"23 Jun, Monday"
https://www.flipkart.com/layasa-colorblock-flat-sneakers-ultra-soft-cushion-lace-up-all-day-comfort-shoes-women/p/itmc9eea4259b1be?pid=SHOH7RHCHQB2MDVK&lid=LSTSHOH7RHCHQB2MDVKA3NJG1&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_37&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22dg7Wg2iAs96Ioe9TgMhu0yS6D943zbJ3w0OAkLglufgNFIoE8u83xqtpcYOct9nXk%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Colorblock Flat Sneakers with Ultra Soft Cushion Lace-Up All-Day Comfort Shoes| Sneakers For Women  (White , 8)",Layasa,12,6,6,In stock,"26 Jun, Thursday",LEVELINTERNATIONAL3.9,₹500,4,"1,232 ratings and 76 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/megpar-blue-new-stylish-look-comfortable-casual-shoes-womens-girls-sneakers-women/p/itm59ab41171d040?pid=SHOH4QQM6YGHWJH2&lid=LSTSHOH4QQM6YGHWJH2FTEFOV&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_38&otracker=search&fm=organic&iid=en_GocYKB27bANzfJhavGEj9rNujbZoDx0gmyXrRlG_22fBy0X9oZ4jLJniPTzXMm6K7poYgU-nryfyBC4S3co8vw%3D%3D&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Blue New Stylish Look Comfortable Casual Shoes Womens And Girls Sneakers For Women  (White, Blue , 5)",MEGPAR,9,6,3,In stock,"26 Jun, Thursday",Megparshoes33343.8,₹399,3.9,"2,223 ratings and 62 reviews",flipkart,"23 Jun, Monday"
https://www.flipkart.com/aqualite-running-shoes-sports-shoes-women-memory-foam-insole-walking-women-sneakers-women/p/itm7863a5db993db?pid=SHOGMVGZ8YZMKHEN&lid=LSTSHOGMVGZ8YZMKHENSBFSLI&marketplace=FLIPKART&q=womens+shoes&store=osp%2Fiko&srno=s_1_39&otracker=search&fm=organic&iid=158cd062-f5fa-4f63-b34c-a4ab66c43054.SHOGMVGZ8YZMKHEN.SEARCH&ppt=pp&ppn=pp&ssid=lee59a1clc0000001750684147874&qH=197e011ed0396142,"Running Shoes,Sports Shoes for Women|Memory Foam Insole Walking Shoes for Women| Sneakers For Women  (Pink , 7)",Aqualite,14,7,7,In stock,"26 Jun, Thursday",RetailNet4.2,₹429,4.1,"4,431 ratings and 276 reviews",flipkart,"23 Jun, Monday"
